,USERID,PID,RATING
6477,1073,B01AOV1GC0,1
6479,1124,B01AOV1GC0,2
6481,615,B01AOV1GC0,1
6483,550,B01AOV1GC0,5
6485,1125,B01AOV1GC0,1
6487,1556,B01AOV1GC0,2
6489,2872,B01AOV1GC0,1
6491,1329,B01AOV1GC0,5
6493,1329,B01AOV1GC0,5
6495,836,B0744PWMZ6,5
6497,1944,B0744PWMZ6,3
6499,2912,B0744PWMZ6,5
6501,218,B0744PWMZ6,5
6503,920,B0744PWMZ6,5
6505,108,B0744PWMZ6,1
6507,930,B0744PWMZ6,5
6509,1439,B0744PWMZ6,5
6511,1439,B0744PWMZ6,5
6513,781,B07CN949M3,4
6515,34,B07CN949M3,5
6517,628,B07CN949M3,5
6519,1211,B07CN949M3,5
6521,2266,B07CN949M3,4
6523,1385,B07CN949M3,5
6525,1310,B07CN949M3,5
6527,2056,B07CN949M3,5
6529,2056,B07CN949M3,5
6531,2897,B077PQVR4K,1
6533,2884,B077PQVR4K,3
6535,1175,B077PQVR4K,1
6537,506,B077PQVR4K,3
6539,875,B077PQVR4K,2
6541,380,B077PQVR4K,5
6543,859,B07R1KHNTQ,5
6545,2894,B07R1KHNTQ,5
6547,794,B07R1KHNTQ,5
6549,106,B07R1KHNTQ,3
6551,1098,B07R1KHNTQ,5
6553,1726,B07R1KHNTQ,5
6555,2470,B07R1KHNTQ,5
6557,2470,B07R1KHNTQ,5
6559,1964,B07RJF13JQ,5
6561,1395,B07RJF13JQ,3
6563,840,B07RJF13JQ,5
6565,1629,B07RJF13JQ,5
6567,711,B07RJF13JQ,5
6569,1814,B07RJF13JQ,1
6571,1713,B07RJF13JQ,5
6573,2920,B07RJF13JQ,5
6575,2920,B07RJF13JQ,5
6577,1453,B01GQNX3DA,5
6579,1880,B01GQNX3DA,5
6581,1380,B01GQNX3DA,5
6583,1694,B01GQNX3DA,4
6585,2589,B01GQNX3DA,4
6587,2958,B01GQNX3DA,5
6589,810,B01GQNX3DA,5
6591,1221,B01GQNX3DA,4
6593,1221,B01GQNX3DA,4
6595,205,B07DMW498D,5
6597,90,B07DMW498D,5
6599,785,B07DMW498D,5
6601,1364,B07DMW498D,4
6603,2356,B07DMW498D,5
6605,1173,B07DMW498D,5
6607,2723,B07DMW498D,5
6609,2318,B07DMW498D,4
6611,2318,B07DMW498D,4
6613,317,B0085TIFJQ,5
6615,2567,B0085TIFJQ,3
6617,1494,B0085TIFJQ,2
6619,688,B0085TIFJQ,5
6621,1745,B0085TIFJQ,4
6623,1745,B0085TIFJQ,4
6625,1604,B074ZXTG2K,5
6627,1747,B074ZXTG2K,5
6629,392,B074ZXTG2K,4
6631,2607,B074ZXTG2K,5
6633,2106,B074ZXTG2K,5
6635,119,B074ZXTG2K,4
6637,1762,B074ZXTG2K,4
6639,1762,B074ZXTG2K,4
6641,112,B07JZCWHV1,5
6643,211,B07JZCWHV1,5
6645,3033,B07JZCWHV1,4
6647,86,B07JZCWHV1,5
6649,1067,B07JZCWHV1,5
6651,1636,B07JZCWHV1,5
6653,119,B07JZCWHV1,5
6655,1609,B07JZCWHV1,5
6657,1609,B07JZCWHV1,5
6659,2731,B0785G35HH,1
6661,1924,B0785G35HH,5
6663,2731,B0785G35HH,1
6665,119,B0785G35HH,5
6667,119,B0785G35HH,4
6669,2,B0785G35HH,5
6671,2314,B0785G35HH,1
6673,367,B0785G35HH,3
6675,367,B0785G35HH,3
6677,1,B07Q9JV4DF,5
6679,1733,B07Q9JV4DF,5
6681,1412,B07Q9JV4DF,4
6683,412,B07Q9JV4DF,5
6685,3036,B07Q9JV4DF,4
6687,668,B07Q9JV4DF,5
6689,1722,B07Q9JV4DF,4
6691,1722,B07Q9JV4DF,4
6693,915,B01E7JCCIW,5
6695,2508,B01E7JCCIW,4
6697,440,B01E7JCCIW,1
6699,579,B01E7JCCIW,5
6701,104,B01E7JCCIW,4
6703,601,B01E7JCCIW,3
6705,904,B01E7JCCIW,5
6707,162,B01E7JCCIW,5
6709,162,B01E7JCCIW,5
6711,2200,B07JXKJ439,2
6713,119,B07JXKJ439,1
6715,621,B07JXKJ439,2
6717,2905,B07JXKJ439,1
6719,2100,B07JXKJ439,2
6721,2439,B07JXKJ439,5
6723,727,B07JXKJ439,4
6725,1103,B07JXKJ439,2
6727,1103,B07JXKJ439,2
6729,119,B06Y4KYFJN,5
6731,146,B06Y4KYFJN,3
6733,882,B06Y4KYFJN,4
6735,1052,B06Y4KYFJN,5
6737,137,B06Y4KYFJN,2
6739,777,B06Y4KYFJN,4
6741,2659,B06Y4KYFJN,5
6743,2786,B06Y4KYFJN,5
6745,2786,B06Y4KYFJN,5
6747,1818,B000IOLG6U,5
6749,119,B000IOLG6U,5
6751,119,B000IOLG6U,5
6753,2254,B000IOLG6U,5
6755,942,B000IOLG6U,5
6757,468,B000IOLG6U,1
6759,89,B000IOLG6U,1
6761,1950,B000IOLG6U,5
6763,1950,B000IOLG6U,5
6765,2406,B07PCTRG58,3
6767,2717,B07PCTRG58,3
6769,1915,B07PCTRG58,5
6771,3131,B07PCTRG58,5
6773,2906,B07PCTRG58,5
6775,2225,B07PCTRG58,5
6777,1772,B07PCTRG58,1
6779,2076,B07PCTRG58,5
6781,2076,B07PCTRG58,5
6783,225,B00A43OT5U,5
6785,1437,B00A43OT5U,3
6787,1170,B00A43OT5U,4
6789,460,B00A43OT5U,5
6791,837,B00A43OT5U,5
6793,1671,B00A43OT5U,5
6795,474,B00A43OT5U,5
6797,3008,B00A43OT5U,4
6799,3008,B00A43OT5U,4
6801,2465,B07RG3WYMD,5
6803,1602,B07RG3WYMD,5
6805,2311,B07RG3WYMD,4
6807,566,B07RG3WYMD,4
6809,119,B07RG3WYMD,5
6811,2143,B07RG3WYMD,1
6813,2363,B07RG3WYMD,1
6815,2363,B07RG3WYMD,1
6817,1567,B07HXXSCHD,5
6819,1230,B07HXXSCHD,5
6821,2999,B07HXXSCHD,5
6823,2478,B07HXXSCHD,5
6825,533,B07HXXSCHD,5
6827,1660,B07HXXSCHD,5
6829,1744,B07HXXSCHD,4
6831,1635,B07HXXSCHD,5
6833,1635,B07HXXSCHD,5
6835,1584,B07HCDV9ZK,5
6837,602,B07HCDV9ZK,5
6839,1271,B07HCDV9ZK,4
6841,2852,B07HCDV9ZK,4
6843,119,B07HCDV9ZK,1
6845,1061,B07HCDV9ZK,5
6847,2544,B07HCDV9ZK,4
6849,190,B07HCDV9ZK,4
6851,190,B07HCDV9ZK,4
6853,2990,B071K28K7X,5
6855,1916,B071K28K7X,5
6857,841,B071K28K7X,5
6859,2112,B071K28K7X,5
6861,1167,B071K28K7X,5
6863,2358,B071K28K7X,4
6865,119,B071K28K7X,5
6867,349,B071K28K7X,5
6869,349,B071K28K7X,5
6871,119,B01N4NAUGI,5
6873,1730,B01N4NAUGI,5
6875,1505,B01N4NAUGI,3
6877,2109,B01N4NAUGI,4
6879,2075,B01N4NAUGI,5
6881,119,B01N4NAUGI,5
6883,679,B01N4NAUGI,5
6885,549,B01N4NAUGI,5
6887,549,B01N4NAUGI,5
6889,2430,B07FGF9ZZZ,5
6891,119,B07FGF9ZZZ,5
6893,119,B07FGF9ZZZ,5
6895,564,B000A2KCCO,5
6897,119,B000A2KCCO,5
6899,1153,B000A2KCCO,5
6901,2921,B000A2KCCO,5
6903,2921,B000A2KCCO,5
6905,889,B079YZK44M,5
6907,1526,B079YZK44M,4
6909,2102,B079YZK44M,4
6911,2704,B079YZK44M,5
6913,1278,B079YZK44M,1
6915,1917,B079YZK44M,5
6917,1917,B079YZK44M,5
6919,543,B01CSIDLUC,4
6921,3097,B01CSIDLUC,5
6923,1371,B01CSIDLUC,4
6925,202,B01CSIDLUC,1
6927,119,B01CSIDLUC,4
6929,2504,B01CSIDLUC,5
6931,410,B01CSIDLUC,5
6933,1251,B01CSIDLUC,4
6935,1251,B01CSIDLUC,4
6937,819,B078J3FL7N,1
6939,1455,B078J3FL7N,4
6941,901,B078J3FL7N,4
6943,2827,B078J3FL7N,5
6945,1578,B078J3FL7N,2
6947,2645,B078J3FL7N,3
6949,119,B078J3FL7N,3
6951,3039,B078J3FL7N,2
6953,3039,B078J3FL7N,2
6955,2639,B07QXWM7NC,5
6957,1511,B07QXWM7NC,5
6959,513,B07QXWM7NC,5
6961,2353,B07QXWM7NC,3
6963,2507,B07QXWM7NC,5
6965,1483,B07QXWM7NC,4
6967,2673,B07QXWM7NC,5
6969,1664,B07QXWM7NC,4
6971,1664,B07QXWM7NC,4
6973,2868,B006HT2T20,1
6975,200,B006HT2T20,1
6977,1942,B006HT2T20,1
6979,1891,B006HT2T20,5
6981,2772,B006HT2T20,4
6983,119,B006HT2T20,1
6985,3112,B006HT2T20,1
6987,2422,B006HT2T20,3
6989,2422,B006HT2T20,3
6991,119,B0058YVH6Y,3
6993,2819,B0058YVH6Y,5
6995,411,B0058YVH6Y,5
6997,411,B0058YVH6Y,5
6999,226,B07JLCJZ87,5
7001,153,B07JLCJZ87,4
7003,670,B07JLCJZ87,5
7005,728,B07JLCJZ87,5
7007,972,B07JLCJZ87,5
7009,326,B07JLCJZ87,1
7011,2757,B07JLCJZ87,4
7013,2757,B07JLCJZ87,4
7015,2949,B076P5ZM54,5
7017,488,B076P5ZM54,5
7019,646,B076P5ZM54,5
7021,445,B076P5ZM54,5
7023,268,B076P5ZM54,5
7025,1394,B076P5ZM54,5
7027,2085,B076P5ZM54,4
7029,1874,B076P5ZM54,4
7031,1874,B076P5ZM54,4
7033,2103,B07L6998BK,5
7035,1741,B07L6998BK,4
7037,2981,B07L6998BK,3
7039,691,B07L6998BK,5
7041,2218,B07L6998BK,5
7043,829,B07L6998BK,5
7045,203,B07L6998BK,5
7047,2373,B07L6998BK,5
7049,2373,B07L6998BK,5
7051,1687,B07FFV4TTN,5
7053,3156,B07FFV4TTN,3
7055,3003,B07FFV4TTN,5
7057,1857,B07FFV4TTN,5
7059,2515,B07FFV4TTN,5
7061,1360,B07FFV4TTN,1
7063,119,B07FFV4TTN,5
7065,2793,B07FFV4TTN,5
7067,2793,B07FFV4TTN,5
7069,83,B077H6LCK5,5
7071,763,B077H6LCK5,4
7073,281,B077H6LCK5,5
7075,2749,B077H6LCK5,4
7077,463,B077H6LCK5,5
7079,1018,B077H6LCK5,3
7081,2643,B077H6LCK5,4
7083,1410,B077H6LCK5,1
7085,1410,B077H6LCK5,1
7087,1073,B01AOV1GC0,1
7089,1124,B01AOV1GC0,2
7091,615,B01AOV1GC0,1
7093,550,B01AOV1GC0,5
7095,1125,B01AOV1GC0,1
7097,1556,B01AOV1GC0,2
7099,2872,B01AOV1GC0,1
7101,1329,B01AOV1GC0,5
7103,1329,B01AOV1GC0,5
7105,848,B075RNM4GT,5
7107,1487,B075RNM4GT,5
7109,2763,B075RNM4GT,5
7111,1672,B075RNM4GT,5
7113,1672,B075RNM4GT,5
7115,2965,B07R48Q1KS,4
7117,551,B07R48Q1KS,5
7119,3071,B07R48Q1KS,3
7121,1041,B07R48Q1KS,5
7123,559,B07R48Q1KS,2
7125,864,B07R48Q1KS,5
7127,1566,B07R48Q1KS,5
7129,258,B07R48Q1KS,4
7131,258,B07R48Q1KS,4
7135,54,B00DOJK2ZC,4
7137,8,B00DOJK2ZC,5
7139,2979,B00DOJK2ZC,2
7141,2035,B00DOJK2ZC,5
7143,2035,B00DOJK2ZC,5
7145,1886,B07PPM1NLT,5
7147,2918,B07PPM1NLT,4
7149,2694,B07PPM1NLT,5
7151,51,B07PPM1NLT,3
7153,2197,B07PPM1NLT,5
7155,591,B07PPM1NLT,5
7157,2597,B07PPM1NLT,4
7159,2048,B07PPM1NLT,5
7161,2048,B07PPM1NLT,5
7163,1639,B07DPF3MR3,2
7165,577,B07DPF3MR3,5
7167,779,B07DPF3MR3,2
7169,2578,B07DPF3MR3,2
7171,2578,B07DPF3MR3,2
7173,2887,B0054SOP5Y,2
7175,2279,B0054SOP5Y,5
7177,280,B0054SOP5Y,5
7179,1319,B0054SOP5Y,5
7181,3104,B0054SOP5Y,2
7183,3104,B0054SOP5Y,2
7185,960,B00V850V3M,5
7187,1026,B00V850V3M,5
7189,1802,B00V850V3M,5
7191,2290,B00V850V3M,2
7193,2627,B00V850V3M,2
7195,1028,B00V850V3M,1
7197,538,B00V850V3M,5
7199,952,B00V850V3M,5
7201,952,B00V850V3M,5
7205,2476,B001QM43E0,3
7207,127,B001QM43E0,5
7209,119,B001QM43E0,5
7211,1597,B001QM43E0,4
7213,492,B001QM43E0,4
7215,737,B001QM43E0,5
7217,1550,B001QM43E0,4
7219,265,B001QM43E0,5
7221,265,B001QM43E0,5
7223,640,B07PQPXNYD,4
7225,743,B07PQPXNYD,5
7227,1351,B07PQPXNYD,5
7229,2995,B07PQPXNYD,5
7231,786,B07PQPXNYD,5
7233,1576,B07PQPXNYD,5
7235,2378,B07PQPXNYD,4
7237,165,B07PQPXNYD,5
7239,165,B07PQPXNYD,5
7241,1673,B07MQPDP75,4
7243,1574,B07MQPDP75,5
7245,999,B07MQPDP75,4
7247,1718,B07MQPDP75,5
7249,2455,B07MQPDP75,5
7251,1423,B07MQPDP75,5
7253,2137,B07MQPDP75,5
7255,2046,B07MQPDP75,5
7257,2046,B07MQPDP75,5
7259,159,B06Y6J5WP6,5
7261,849,B06Y6J5WP6,2
7263,849,B06Y6J5WP6,2
7265,929,B07QXXBGS6,4
7267,118,B07C2QPKQ9,5
7269,216,B07C2QPKQ9,1
7271,2086,B07C2QPKQ9,5
7273,2160,B07C2QPKQ9,5
7275,6,B07C2QPKQ9,4
7277,2299,B07C2QPKQ9,3
7279,1218,B07C2QPKQ9,5
7281,3153,B07C2QPKQ9,5
7283,3153,B07C2QPKQ9,5
7285,3018,B077TQCJWK,2
7287,2235,B077TQCJWK,5
7289,2937,B077TQCJWK,5
7291,396,B077TQCJWK,5
7293,1676,B077TQCJWK,3
7295,1142,B077TQCJWK,5
7297,1873,B077TQCJWK,5
7299,604,B077TQCJWK,5
7301,604,B077TQCJWK,5
7303,2954,B001NS9FPE,5
7305,2751,B001NS9FPE,4
7307,1861,B001NS9FPE,4
7309,1383,B001NS9FPE,5
7311,1546,B001NS9FPE,3
7313,390,B001NS9FPE,5
7315,390,B001NS9FPE,5
7317,2269,B075LGMKG9,5
7319,1629,B075LGMKG9,2
7321,2878,B075LGMKG9,5
7323,46,B075LGMKG9,1
7325,2582,B075LGMKG9,5
7327,1296,B075LGMKG9,5
7329,1688,B075LGMKG9,1
7331,2044,B075LGMKG9,2
7333,2044,B075LGMKG9,2
7335,1510,B07NQHHJ8P,5
7337,1414,B07NQHHJ8P,5
7339,1962,B07NQHHJ8P,1
7341,312,B07NQHHJ8P,4
7343,1967,B07NQHHJ8P,4
7345,442,B07NQHHJ8P,1
7347,2774,B07NQHHJ8P,1
7349,214,B07NQHHJ8P,5
7351,214,B07NQHHJ8P,5
7353,2741,B0748YL8PP,5
7355,1430,B0748YL8PP,5
7357,327,B0748YL8PP,5
7359,2697,B0748YL8PP,5
7361,936,B0748YL8PP,1
7363,1058,B0748YL8PP,5
7365,1882,B0748YL8PP,5
7367,119,B0748YL8PP,4
7369,119,B0748YL8PP,4
7371,2413,B078WFH9Y1,5
7373,1404,B078WFH9Y1,4
7375,2010,B078WFH9Y1,4
7377,2010,B078WFH9Y1,4
7381,3141,B07NVKMH5F,5
7383,586,B07NVKMH5F,5
7385,1711,B07NVKMH5F,5
7387,2091,B07NVKMH5F,5
7389,2743,B07NVKMH5F,4
7391,749,B07NVKMH5F,5
7393,2595,B07NVKMH5F,5
7395,1324,B07NVKMH5F,5
7397,1324,B07NVKMH5F,5
7399,3038,B00D2LL1QG,1
7401,529,B00D2LL1QG,1
7403,2540,B00D2LL1QG,5
7405,1627,B00D2LL1QG,1
7407,236,B00D2LL1QG,2
7409,2926,B00D2LL1QG,5
7411,2955,B00D2LL1QG,1
7413,2955,B00D2LL1QG,1
7415,2177,B078DDZL3L,2
7417,2327,B078DDZL3L,2
7419,2740,B078DDZL3L,4
7421,2637,B078DDZL3L,1
7423,1140,B078DDZL3L,1
7425,33,B078DDZL3L,5
7427,1346,B078DDZL3L,1
7429,2495,B078DDZL3L,4
7431,2495,B078DDZL3L,4
7433,3140,B005PJ1D5M,2
7435,902,B005PJ1D5M,3
7437,1204,B005PJ1D5M,5
7439,805,B005PJ1D5M,4
7441,2169,B005PJ1D5M,1
7443,2555,B005PJ1D5M,4
7445,2268,B005PJ1D5M,5
7447,1131,B005PJ1D5M,2
7449,1131,B005PJ1D5M,2
7451,119,B00Y9LDKBW,4
7453,2235,B00Y9LDKBW,5
7455,2522,B00Y9LDKBW,4
7457,2719,B00Y9LDKBW,5
7459,1424,B00Y9LDKBW,5
7461,580,B00Y9LDKBW,5
7463,2521,B00Y9LDKBW,3
7465,1250,B00Y9LDKBW,5
7467,1250,B00Y9LDKBW,5
7469,2849,B005B7W83E,5
7471,928,B005B7W83E,5
7473,158,B005B7W83E,5
7475,1888,B005B7W83E,5
7477,1913,B005B7W83E,5
7479,2120,B005B7W83E,4
7481,2410,B005B7W83E,5
7483,1019,B005B7W83E,5
7485,1019,B005B7W83E,5
7487,2790,B07R6GWW4S,5
7489,2361,B07R6GWW4S,5
7491,119,B07R6GWW4S,5
7493,736,B07R6GWW4S,3
7495,1510,B07R6GWW4S,5
7497,1684,B07R6GWW4S,2
7499,204,B07R6GWW4S,5
7501,119,B07R6GWW4S,5
7503,119,B07R6GWW4S,5
7505,2966,B07RLHS6BP,4
7507,2308,B07RLHS6BP,2
7509,1764,B07RLHS6BP,3
7511,583,B07RLHS6BP,2
7513,2766,B07RLHS6BP,4
7515,3136,B07RLHS6BP,5
7517,959,B07RLHS6BP,4
7519,119,B07RLHS6BP,4
7521,119,B07RLHS6BP,4
7523,1904,B00Z5OSEEU,1
7525,2500,B00Z5OSEEU,1
7527,1987,B00Z5OSEEU,2
7529,2050,B00Z5OSEEU,2
7531,1398,B00Z5OSEEU,4
7533,1398,B00Z5OSEEU,4
7535,2271,B07PNPT96Z,5
7537,1772,B07PNPT96Z,5
7539,1286,B07PNPT96Z,5
7541,854,B07PNPT96Z,5
7543,643,B07PNPT96Z,5
7545,1806,B07PNPT96Z,5
7547,1015,B07PNPT96Z,3
7549,1173,B07PNPT96Z,5
7551,1173,B07PNPT96Z,5
7553,2946,B07GG55N6S,3
7555,1541,B07GG55N6S,5
7557,2929,B07GG55N6S,2
7559,2032,B07GG55N6S,3
7561,1751,B07GG55N6S,5
7563,1256,B07GG55N6S,5
7565,1328,B07GG55N6S,5
7567,119,B07GG55N6S,5
7569,119,B07GG55N6S,5
7571,2298,B07BMM2KVV,5
7573,1691,B07BMM2KVV,2
7575,1877,B07BMM2KVV,5
7577,1990,B07BMM2KVV,5
7579,592,B07BMM2KVV,1
7581,1691,B07BMM2KVV,4
7583,119,B07BMM2KVV,5
7585,1393,B07BMM2KVV,4
7587,1393,B07BMM2KVV,4
7589,971,B07HGPZK63,5
7591,1093,B07HGPZK63,5
7593,2919,B07HGPZK63,4
7595,2668,B07HGPZK63,5
7597,2236,B07HGPZK63,5
7599,1136,B07HGPZK63,5
7601,2124,B07HGPZK63,4
7603,462,B07HGPZK63,5
7605,462,B07HGPZK63,5
7607,2870,B07JMQ5LCH,5
7609,1934,B07JMQ5LCH,3
7611,38,B07JMQ5LCH,5
7613,119,B07JMQ5LCH,4
7615,174,B07JMQ5LCH,5
7617,2961,B07JMQ5LCH,5
7619,1056,B07JMQ5LCH,5
7621,820,B07JMQ5LCH,5
7623,820,B07JMQ5LCH,5
7625,1643,B07QFRS6QF,4
7627,1770,B07QFRS6QF,4
7629,855,B07QFRS6QF,5
7631,961,B07QFRS6QF,5
7633,2083,B07QFRS6QF,4
7635,2916,B07QFRS6QF,5
7637,1426,B07QFRS6QF,4
7639,3072,B07QFRS6QF,4
7641,3072,B07QFRS6QF,4
7643,354,B0037Z3A4I,3
7645,802,B0037Z3A4I,4
7647,464,B0037Z3A4I,5
7649,2125,B0037Z3A4I,4
7651,2033,B0037Z3A4I,5
7653,2389,B0037Z3A4I,3
7655,1362,B0037Z3A4I,5
7657,88,B0037Z3A4I,5
7659,88,B0037Z3A4I,5
7661,2293,B07M5HKZ72,4
7663,759,B07M5HKZ72,5
7665,2844,B07M5HKZ72,4
7667,119,B07M5HKZ72,5
7669,2506,B07M5HKZ72,5
7671,704,B07M5HKZ72,5
7673,1768,B07M5HKZ72,5
7675,193,B07M5HKZ72,5
7677,193,B07M5HKZ72,5
7679,2941,B078WY7BB5,5
7681,1508,B078WY7BB5,5
7683,2862,B078WY7BB5,5
7685,2862,B078WY7BB5,5
7687,293,B078ZKYTSF,5
7689,2159,B078ZKYTSF,5
7691,2159,B078ZKYTSF,5
7693,995,B07G5V874G,5
7695,2771,B07G5V874G,5
7697,907,B07G5V874G,5
7699,2755,B07G5V874G,5
7701,2107,B07G5V874G,5
7703,119,B07G5V874G,5
7705,119,B07G5V874G,5
7707,1902,B074P6CNMX,3
7709,1565,B074P6CNMX,4
7711,2633,B074P6CNMX,5
7713,2860,B074P6CNMX,5
7715,119,B074P6CNMX,5
7717,966,B074P6CNMX,5
7719,1510,B074P6CNMX,5
7721,330,B074P6CNMX,5
7723,330,B074P6CNMX,5
7725,570,B07GPQ8LGZ,4
7727,2354,B07GPQ8LGZ,5
7729,886,B07GPQ8LGZ,5
7731,1021,B07GPQ8LGZ,5
7733,1867,B07GPQ8LGZ,5
7735,2003,B07GPQ8LGZ,5
7737,2780,B07GPQ8LGZ,5
7739,1433,B07GPQ8LGZ,4
7741,1433,B07GPQ8LGZ,4
7743,2943,B07JH6DFF1,5
7745,1353,B07JH6DFF1,4
7747,1249,B07JH6DFF1,5
7749,29,B07JH6DFF1,5
7751,974,B07JH6DFF1,5
7753,119,B07JH6DFF1,5
7755,1680,B07JH6DFF1,5
7757,2136,B07JH6DFF1,5
7759,2136,B07JH6DFF1,5
7761,792,B0193H249A,5
7763,2940,B0193H249A,5
7765,1498,B0193H249A,4
7767,451,B0193H249A,4
7769,1200,B0193H249A,5
7771,3022,B0193H249A,5
7773,787,B0193H249A,5
7775,2706,B0193H249A,5
7777,2706,B0193H249A,5
7779,1625,B00EA02AFE,2
7781,1870,B00EA02AFE,5
7783,2163,B00EA02AFE,5
7785,2569,B00EA02AFE,5
7787,355,B00EA02AFE,4
7789,672,B00EA02AFE,5
7791,3080,B00EA02AFE,5
7793,2329,B00EA02AFE,5
7795,2329,B00EA02AFE,5
7797,3040,B07K8XB16J,5
7799,2850,B07K8XB16J,5
7801,119,B07K8XB16J,5
7803,2936,B07K8XB16J,5
7805,1107,B07K8XB16J,5
7807,1344,B07K8XB16J,5
7809,1605,B07K8XB16J,5
7811,2257,B07K8XB16J,5
7813,2257,B07K8XB16J,5
7815,2900,B00M8KC37I,5
7817,535,B00M8KC37I,1
7819,2319,B00M8KC37I,5
7821,1842,B00M8KC37I,1
7823,714,B00M8KC37I,3
7825,119,B00M8KC37I,5
7827,1515,B00M8KC37I,5
7829,2829,B00M8KC37I,1
7831,2829,B00M8KC37I,1
7833,119,B07K8ZBCDH,5
7835,2672,B07K8ZBCDH,5
7837,1653,B07K8ZBCDH,5
7839,1129,B07K8ZBCDH,3
7841,1444,B07K8ZBCDH,1
7843,119,B07K8ZBCDH,5
7845,3067,B07K8ZBCDH,5
7847,2461,B07K8ZBCDH,5
7849,2461,B07K8ZBCDH,5
7851,204,B006X39EGE,5
7853,1164,B006X39EGE,5
7855,119,B006X39EGE,5
7857,1856,B006X39EGE,5
7859,3083,B006X39EGE,5
7861,2563,B006X39EGE,5
7863,2020,B006X39EGE,5
7865,140,B006X39EGE,5
7867,140,B006X39EGE,5
7869,37,B0769BGRYM,5
7871,3089,B0769BGRYM,4
7873,1822,B0769BGRYM,5
7875,2355,B0769BGRYM,3
7877,119,B0769BGRYM,5
7879,2264,B0769BGRYM,5
7881,1243,B0769BGRYM,5
7883,1447,B0769BGRYM,5
7885,1447,B0769BGRYM,5
7887,983,B001A78GAS,4
7889,618,B001A78GAS,3
7891,2580,B001A78GAS,4
7893,2646,B001A78GAS,5
7895,267,B001A78GAS,5
7897,2265,B001A78GAS,4
7899,2265,B001A78GAS,4
7901,680,B07GXP3WRN,5
7903,1932,B07GXP3WRN,5
7905,950,B07GXP3WRN,5
7907,2157,B07GXP3WRN,5
7909,982,B07GXP3WRN,5
7911,3108,B07GXP3WRN,5
7913,2419,B07GXP3WRN,5
7915,119,B07GXP3WRN,1
7917,119,B07GXP3WRN,1
7919,676,B07PTZ5JND,4
7921,2551,B07PTZ5JND,2
7923,1253,B07PTZ5JND,5
7925,1656,B07PTZ5JND,5
7927,723,B07PTZ5JND,3
7929,994,B07PTZ5JND,5
7931,2417,B07PTZ5JND,5
7933,1225,B07PTZ5JND,5
7935,1225,B07PTZ5JND,5
7937,2214,B00YIX9HQS,1
7939,401,B00YIX9HQS,3
7941,2227,B00YIX9HQS,3
7943,881,B00YIX9HQS,5
7945,1133,B00YIX9HQS,2
7947,910,B00YIX9HQS,4
7949,1712,B00YIX9HQS,5
7951,1712,B00YIX9HQS,5
7953,1893,B0737CBTHD,5
7955,2598,B0737CBTHD,2
7957,1681,B0737CBTHD,2
7959,1316,B0737CBTHD,5
7961,2468,B0737CBTHD,5
7963,540,B0737CBTHD,2
7965,964,B0737CBTHD,5
7967,1772,B0737CBTHD,5
7969,1772,B0737CBTHD,5
7971,1587,B07HSLH151,5
7973,1066,B07HSLH151,5
7975,2510,B07HSLH151,5
7977,2642,B07HSLH151,4
7979,1272,B07HSLH151,5
7981,81,B07HSLH151,5
7983,2412,B07HSLH151,5
7985,119,B07QTHGKQJ,5
7987,1905,B07QTHGKQJ,3
7989,2595,B07QTHGKQJ,4
7991,2477,B07QTHGKQJ,4
7993,1188,B07QTHGKQJ,4
7995,2005,B07QTHGKQJ,4
7997,1233,B07QTHGKQJ,5
7999,1408,B07QTHGKQJ,1
8001,1408,B07QTHGKQJ,1
8003,850,B07F1KWLZR,4
8005,1209,B07F1KWLZR,3
8007,2146,B07F1KWLZR,5
8009,677,B07F1KWLZR,3
8011,36,B07F1KWLZR,4
8013,634,B07F1KWLZR,4
8015,340,B07F1KWLZR,5
8017,345,B07F1KWLZR,4
8019,345,B07F1KWLZR,4
8021,1534,B07P8YW7BN,5
8023,1588,B07P8YW7BN,5
8025,1807,B07P8YW7BN,5
8027,2696,B07P8YW7BN,4
8029,2375,B07P8YW7BN,4
8031,1521,B07P8YW7BN,4
8033,600,B07P8YW7BN,5
8035,2661,B07P8YW7BN,5
8037,2661,B07P8YW7BN,5
8039,3096,B07DPLVPZ5,3
8041,119,B07DPLVPZ5,1
8043,1220,B07DPLVPZ5,5
8045,856,B07DPLVPZ5,3
8047,493,B07DPLVPZ5,5
8049,2240,B07DPLVPZ5,3
8051,2192,B07DPLVPZ5,5
8053,1348,B07DPLVPZ5,5
8055,1348,B07DPLVPZ5,5
8057,1374,B000EOO76U,5
8059,2012,B000EOO76U,5
8061,1136,B000EOO76U,5
8063,1895,B000EOO76U,5
8065,127,B000EOO76U,3
8067,698,B000EOO76U,5
8069,457,B000EOO76U,4
8071,1457,B000EOO76U,5
8073,1457,B000EOO76U,5
8075,22,B07QVKNBBZ,5
8077,627,B07QVKNBBZ,5
8079,1281,B07QVKNBBZ,4
8081,2295,B07QVKNBBZ,5
8083,822,B07QVKNBBZ,5
8085,760,B07QVKNBBZ,5
8087,2952,B07QVKNBBZ,5
8089,2600,B07QVKNBBZ,5
8091,2600,B07QVKNBBZ,5
8093,1510,B07Q55ZZYC,4
8095,3085,B07Q55ZZYC,5
8097,2408,B07Q55ZZYC,5
8099,281,B07Q55ZZYC,5
8101,2203,B07Q55ZZYC,5
8103,1363,B07Q55ZZYC,5
